utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
2003-07-31 00:00:00+00:00,19.178692204301075,192.3647004032258,93.13876290322581,18.536888440860213,164.75322876344086,101.95550120967742,22.933013440860215,238.3989551075269,76.45954233870968,18.46700806451613,207.68710376344086,87.27909932795698,19.856512096774196,165.795661155914,106.56610309139785,19.574185483870966,169.34590161290322,104.93405470430108,18.140115591397848,150.918611155914,106.59606357526883,19.558245967741936,132.67617365591397,115.04818225806451,24.542504032258066,270.8771591397849,62.242418682795694,19.49479435483871,105.83827365591398,131.82072916666667,20.964372311827958,198.59206209677419,93.5767009408602,16.692827956989248,125.00291572580645,120.97155645161291,26.82988172043011,274.53784919354837,59.75342970430108,23.689810483870968,221.93827768817206,81.60849529569893,23.1841061827957,182.0072826612903,98.38757150537634,15.369270161290322,94.07464892473118,128.46243830645162,25.647530913978493,236.9794931451613,77.07631357526881,19.522260752688172,122.65739771505376,118.90825604838709,19.526623655913976,187.32912163978494,92.2068620967742,19.506008064516127,120.30555174731182,119.80538387096774,18.59440188172043,162.96049919354837,101.9082314516129,16.40857123655914,113.20666008064515,128.40564516129032,20.306157258064516,131.24997043010754,119.4904057795699,20.42497043010753,274.58887110215056,60.330898387096774,22.467994623655912,168.0705866935484,107.71015282258065,18.66570564516129,112.27730806451613,128.0581051075269,21.703831989247313,200.61553897849464,90.3881567204301,20.219326612903227,163.19588306451612,104.86650752688172
2003-08-31 00:00:00+00:00,21.674529569892474,180.0911610215054,74.52205026881721,19.69693010752688,161.69908696236558,78.22624556451612,24.021083333333337,199.83074180107528,71.87412258064515,21.131788978494622,193.04956572580645,71.76176653225806,21.623658602150538,192.9734809139785,67.65258198924731,21.25834005376344,169.68886827956987,77.72127553763441,17.95872580645161,143.11143588709677,81.42544879032258,16.272086021505377,105.19536034946238,92.98042150537636,26.100254032258064,216.39916209677418,67.9371370967742,15.09919623655914,77.42004731182796,106.04688306451612,23.547795698924734,174.25329798387097,79.1339555107527,17.430970430107525,132.48161572580645,93.54406344086023,27.002456989247314,222.28216814516128,65.13595927419355,25.680967741935483,178.5853629032258,79.06552715053763,24.899302419354836,196.67497177419355,69.2394495967742,16.028565860215053,133.6608176075269,90.02878803763441,27.127977150537635,159.7388998655914,90.38227715053763,16.405655913978496,132.84183306451612,86.09182876344086,22.486291666666666,188.38900430107526,66.91639408602151,16.099708333333332,109.38941303763441,90.7815552419355,19.465931451612903,157.27537365591397,80.66779018817203,14.07616935483871,90.33738481182795,100.9757068548387,19.927135752688173,159.1350489247312,81.7793315860215,23.322702956989247,204.2316557795699,72.90157620967742,23.500451612903223,186.96038897849462,76.9900377688172,16.476189516129033,100.98287056451612,100.0811616935484,23.87829435483871,159.26252123655914,84.5446620967742,21.54213306451613,197.50136760752687,67.76220497311829
2003-09-30 00:00:00+00:00,13.308041666666668,133.4420340277778,58.85920874999999,14.625169444444444,111.25694263888889,63.53893847222222,15.889740277777777,142.80933166666668,64.97513486111112,13.069949999999999,148.5995848611111,55.67082138888889,14.341040277777779,119.953375,62.148109444444444,14.54990138888889,115.25251652777777,63.964742083333334,14.22529861111111,74.72724527777778,68.78533305555555,12.329279166666668,79.5398425,57.56875958333333,20.862697222222224,158.42700888888888,65.54580236111111,10.742201388888889,58.039365277777776,62.225942361111116,16.362222222222222,134.29494055555554,62.302204722222214,13.844636111111113,80.4311125,75.12056305555555,21.429970833333332,170.48002958333333,61.21420152777778,16.685183333333335,139.71732777777777,58.46546027777777,16.479908333333334,135.18567736111112,58.88941333333333,13.5980125,68.70258083333334,72.94826513888889,19.261165277777778,136.4247763888889,68.40384402777778,12.230468055555555,85.57571708333333,63.75991986111111,14.512686111111112,144.77700555555555,52.35388555555555,12.15015138888889,81.11270680555556,62.17464583333334,15.234933333333334,103.75406222222222,63.60256680555556,10.082247222222222,37.76418847222222,69.31310736111111,14.478579166666666,106.48982708333332,64.19004541666666,20.605116666666667,172.54759722222224,57.96886555555556,15.377320833333334,117.66533944444444,66.34027319444445,12.529973611111112,67.51762180555556,67.57082402777777,14.672431944444444,141.23594541666665,55.68421527777778,14.178586111111112,127.41185569444444,60.72547930555555
2003-10-31 00:00:00+00:00,4.8265940860215055,62.605789112903224,51.943357392473125,7.391516129032257,46.06671061827957,46.858682526881715,10.759252688172044,69.06356008064516,57.126954301075266,5.325418010752688,70.39660295698924,45.83977150537635,4.711434139784946,54.967314112903225,46.66687822580645,5.868744623655915,46.1437188172043,49.68282970430108,7.086680107526881,43.95028333333333,39.05685362903226,4.665112903225807,17.68369637096774,36.776783064516124,15.052184139784947,72.60556693548386,69.3207627688172,2.820197580645161,10.473951881720431,33.025840725806454,9.697568548387096,50.521475,59.80584610215054,8.75151747311828,39.650817069892476,50.981725672043005,18.1379126344086,93.44163817204301,57.882118279569895,9.751705645161291,74.6413497311828,51.38643655913979,7.800783602150538,61.530833198924725,51.89097419354839,9.586524193548387,36.1324563172043,47.94091680107527,13.675263440860215,70.32900201612902,61.11443373655914,4.104040322580645,16.920619892473116,45.71769139784946,6.385981182795699,51.87729731182795,45.54098360215054,4.579771505376344,17.533104838709676,41.87262620967742,8.04709005376344,47.32169771505376,44.975108870967745,2.7379516129032258,20.44730819892473,36.19783897849462,5.16979435483871,37.54375846774194,51.22768817204301,15.641556451612903,88.40331666666665,59.9218751344086,8.297845430107527,53.90629153225806,59.12112607526882,4.375840053763441,25.08845752688172,39.22553413978495,7.230573924731182,71.41536532258064,49.31725470430107,5.233922043010753,58.10042836021505,48.37182204301075
2003-11-30 00:00:00+00:00,3.965893055555556,33.344185555555555,36.08287652777778,7.0590472222222225,15.866683333333334,28.464469722222223,6.580918055555556,43.711292916666665,42.99049055555555,4.143245833333333,40.47747611111111,35.59300527777778,4.031008333333333,23.665681111111113,32.77627388888889,5.3390361111111115,17.040435833333333,32.65751069444445,6.326104166666667,7.455754027777777,19.24804861111111,2.1379055555555553,1.6131016666666667,12.487329305555555,11.533044444444444,47.497857361111116,53.08568902777778,0.012549999999999997,0.8342743055555556,8.86201736111111,8.092359722222222,21.78138013888889,40.83981194444444,7.858763888888889,11.219431666666667,27.835770138888886,13.384730555555555,53.44061986111111,49.60649680555556,7.635294444444445,35.699970138888894,39.19116527777778,5.96625,32.63203625,34.783886805555554,8.552543055555557,10.129417499999999,27.512506666666663,10.540105555555556,37.58493777777778,47.25421777777778,2.4197319444444445,6.2534873611111115,19.199023194444447,5.625944444444444,20.23724375,27.744132361111113,2.1612763888888886,3.988409861111111,16.120331805555555,7.394916666666667,15.688810972222223,26.212666388888888,0.9944069444444443,2.9849670833333333,12.01877138888889,4.383197222222222,16.491919166666666,30.222610138888886,13.047347222222223,42.82813,48.72049708333333,5.3483680555555555,29.695945138888888,41.43146472222222,2.8971569444444443,2.2645234722222223,14.575061111111111,5.646413888888889,33.14709277777778,35.495800555555554,4.365366666666667,27.064414166666666,31.411136527777778
2003-12-31 00:00:00+00:00,-1.3003440860215054,23.655832661290322,25.923029032258064,2.9881572580645157,8.792543279569891,18.764551478494624,0.25366263440860215,35.83414879032258,31.803619892473115,-0.6764744623655914,26.11029610215054,27.21476948924731,-1.1777903225806452,14.843138575268817,23.373391666666667,0.8860510752688172,10.893481451612903,22.96195120967742,3.2314784946236554,3.666768682795699,11.23506935483871,-0.7804395161290323,1.6876094086021505,7.161639247311828,8.167286290322581,38.31278897849462,43.87744475806451,-3.8163844086021506,0.5420966397849463,3.544083198924731,4.087668010752688,14.734454301075267,30.488701209677423,4.610442204301075,5.736721774193549,18.22499690860215,8.570954301075268,31.934351209677416,41.67293709677419,2.0116680107526883,24.597500134408598,30.517321774193547,-0.5224126344086022,23.114853897849464,27.044787634408603,6.461646505376344,4.933147983870968,17.77272446236559,6.146190860215054,27.613480376344086,37.39435846774193,-0.8886303763440859,2.2315022849462363,12.895975,1.0306518817204302,14.720278629032258,20.62313508064516,-0.33806451612903227,1.9018883064516128,10.357720967741935,3.7186586021505375,8.035609274193549,17.30512446236559,-1.5264153225806452,0.6831413978494624,4.994991129032258,-0.20070967741935483,7.631020430107527,20.549033736559142,10.218849462365592,30.797471236559137,41.12004287634409,-0.9469086021505376,30.11248857526882,29.90399086021505,-0.18202016129032259,1.5188467741935483,7.259200940860215,0.22127284946236556,28.675449193548385,24.92005551075269,-2.056106182795699,18.09183938172043,24.834050268817204
2004-01-31 00:00:00+00:00,-4.976172043010752,25.325926478494626,31.47260510752688,2.3075201612903227,7.9374240591397855,22.468960483870966,-2.1937298387096775,28.99575174731183,39.08162889784946,-2.6265013440860216,23.738333736559138,31.100637634408603,-5.472010752688172,17.456921505376343,29.809739919354836,-1.0602029569892475,8.676006048387098,27.01528629032258,-1.1508897849462365,4.95379314516129,16.243432661290324,-8.110853494623656,2.7239389784946235,13.269729435483871,8.509486559139784,54.058029301075265,44.56788467741936,-9.969322580645162,1.101832930107527,8.117822043010753,3.6756424731182795,11.858040591397849,35.05413440860215,4.719793010752688,4.121629032258065,21.205171102150537,6.143853494623656,43.589168682795695,45.53714838709678,-1.43132123655914,33.751576075268815,31.526080107526884,-3.7104059139784944,26.077775403225807,31.425195295698927,6.00803494623656,5.330535752688172,22.239274059139785,3.830081989247312,38.82794919354839,40.57839045698925,-9.76357930107527,5.094417876344086,20.56334879032258,0.20420430107526882,12.247435887096774,22.73290739247312,-8.415375,4.019846639784946,17.066502150537634,2.8574462365591398,6.4204206989247306,20.958711021505376,-5.726825268817204,1.3017274193548387,8.491780779569892,-6.358788978494624,11.829577419354838,27.399726344086023,10.837201612903225,42.287087231182795,44.21123790322581,-4.728057795698925,21.23987123655914,35.60322379032258,-5.476947580645161,3.3305823924731186,12.615677284946235,-3.374338709677419,37.49372446236559,28.07477620967742,-6.624368279569892,22.90055873655914,30.700373118279572
2004-02-29 00:00:00+00:00,-1.2565488505747127,39.89359008620689,48.68207011494253,3.652051724137931,23.56260086206896,44.436004022988506,0.9971163793103449,69.29741034482758,51.60863893678161,-0.7936206896551724,65.79232514367816,40.997363505747124,-0.7062729885057472,29.810826580459768,45.278086494252875,1.5463477011494253,24.689330028735636,46.94339166666667,1.3546451149425287,22.678930890804597,30.481394396551725,-5.885022988505748,13.983081752873563,29.13626609195402,8.305788793103448,80.06881681034483,54.65486077586207,-8.011125,9.361486494252874,24.796133189655173,3.877333333333333,48.321752729885056,50.09300373563219,4.487007183908045,23.360294252873565,42.17005014367816,7.66359051724138,85.37156494252874,52.48604224137931,1.979442528735632,43.866566954022986,49.177127155172414,0.232632183908046,47.05590632183908,45.0508742816092,5.269729885057472,31.392235919540234,36.40306063218391,5.552752873563218,61.76300560344827,51.43566594827586,-4.205826149425287,18.4198875,33.87426192528736,1.6245675287356323,34.606922988505744,43.461350287356325,-4.667139367816092,15.019241091954022,31.578808189655174,4.346808908045977,20.840442672413793,39.29368031609195,-2.8971580459770117,11.144238218390804,26.627206752873562,-1.1543175287356322,19.217412356321837,42.76184727011494,10.300920977011494,74.53500431034482,56.26077298850575,-0.9775790229885057,43.94749640804598,54.247264367816086,-2.2269813218390806,16.650370833333334,28.478700718390805,0.05318534482758621,48.36407399425287,43.99962643678161,-2.0479971264367816,38.466758189655174,43.552687931034484
2004-03-31 00:00:00+00:00,0.6073763440860215,88.45299206989247,58.98385940860215,4.969838709677419,75.3050629032258,57.36858884408602,4.846189516129033,113.98386182795699,65.14370416666667,1.5605658602150536,89.97755940860215,61.97619798387096,1.5338588709677419,72.14799677419356,63.00737231182796,3.3960806451612906,65.19358413978495,67.30224274193549,2.9750134408602147,50.767348252688166,58.10184180107527,-2.219641129032258,40.150106182795696,52.493436155913976,9.493430107526882,102.43755510752688,78.19978924731183,-3.3433077956989243,37.102379435483876,52.04442365591398,5.668291666666667,79.1455438172043,69.13884005376345,5.457354838709677,43.696446908602155,65.98557392473118,10.030891129032259,116.92030766129032,70.10652190860215,4.450744623655914,87.56742715053764,64.28210940860215,3.9511532258064515,75.93493064516129,64.76194946236559,6.4290282258064515,52.46454852150538,63.461074462365595,7.480642473118279,89.32813857526881,74.61522217741935,-0.06333333333333332,36.02764865591398,56.16093225806451,3.4035806451612904,79.15357258064516,57.08397311827957,-1.0185282258064516,35.23903440860215,52.19675873655914,5.287819892473118,69.59020403225806,60.049732258064516,-0.6693279569892473,39.341127016129036,54.2354192204301,2.186013440860215,49.990695833333334,68.94275981182795,10.898504032258064,108.98149448924731,72.85151948924731,4.0933682795698925,91.08182392473117,68.11525416666667,0.32843010752688173,45.635760618279576,54.21162204301075,1.6334126344086022,91.67474462365591,57.90274959677419,1.538760752688172,66.50406639784946,65.62294301075268
2004-04-30 00:00:00+00:00,7.690945833333333,123.92984652777777,85.13981791666666,9.534058333333332,97.55018708333333,89.96372472222222,10.207931944444445,134.69196277777777,88.37276597222223,6.7219291666666665,128.00106763888888,85.13309847222223,8.363669444444444,127.29690236111112,82.36433875,9.013338888888889,118.76446638888889,86.24003347222222,7.211195833333333,101.18811513888888,77.90143472222222,3.748226388888889,123.98706152777777,70.41356333333333,11.816016666666666,175.6325402777778,77.85268361111112,2.9251180555555556,109.74186999999999,76.1563123611111,9.690633333333334,106.91291111111111,95.67504694444445,8.764326388888888,65.49275930555555,100.57470194444444,13.405069444444443,149.88365125,85.90278375,10.757952777777778,88.2538501388889,93.27010444444444,10.632690277777778,103.99422263888889,90.11345763888889,8.551295833333333,70.30930083333334,95.02906680555556,11.750095833333333,112.6354986111111,98.03863777777778,5.931077777777778,129.30839805555556,69.27175416666667,8.616604166666667,120.3047675,81.80281236111111,5.023473611111111,120.26405152777778,74.08997402777779,9.881040277777778,103.30408402777778,88.57067833333333,4.461311111111111,54.52977583333333,89.49265805555555,7.865005555555555,120.66140541666665,80.31723680555555,13.011731944444445,195.41326638888887,68.03830791666667,9.872952777777778,138.7334390277778,82.11882902777778,5.438765277777778,92.76598125000001,81.73018958333333,8.718977777777777,89.60021944444445,92.43801555555555,8.637136111111111,124.92081069444444,83.63535583333334
2004-05-31 00:00:00+00:00,10.668826612903226,149.6430372311828,99.9005936827957,11.96893817204301,164.45269811827959,90.85859569892472,13.863637096774195,174.22292594086022,93.35792405913978,9.8576061827957,171.78305672043012,88.95855403225806,11.443326612903224,140.34539569892473,105.30606962365592,11.589100806451611,135.19570524193549,107.72869758064516,11.079934139784946,137.1956697580645,102.08610174731183,8.891501344086022,128.74782284946235,101.87579744623655,14.936698924731184,175.6194877688172,97.89866760752687,8.513836021505377,87.10287688172043,124.60308924731181,12.99779435483871,168.7868751344086,97.4979184139785,11.639780913978495,119.4669567204301,112.43596182795699,17.015809139784945,209.59674018817202,82.59596532258064,13.663916666666667,164.47275819892474,96.05709301075268,14.220403225806452,151.3082688172043,101.75424650537634,11.217790322580646,129.26631626344084,105.56020537634409,14.566182795698925,178.04439905913978,96.96734905913978,9.867631720430108,111.53902943548387,107.0952627688172,11.412666666666667,188.03704731182796,80.97686048387096,9.40720564516129,115.80841962365592,106.87518857526882,11.906283602150538,150.5017370967742,96.83399489247311,8.487745967741935,99.57649583333333,121.39208951612905,11.78796370967742,120.5703688172043,114.32391586021507,15.715403225806451,198.40121586021505,87.81026747311827,14.092251344086021,139.89598602150537,110.0642817204301,9.99241935483871,101.17407795698924,123.55187930107526,11.833958333333333,158.54259314516128,92.5164806451613,11.881069892473118,134.20399180107526,108.60758844086023
2004-06-30 00:00:00+00:00,15.136236111111112,148.45382722222223,110.95046666666666,15.67013888888889,145.75360625,114.69939805555556,18.96538888888889,171.11603625,106.6077138888889,14.710502777777778,182.12761722222223,98.10758027777779,15.632055555555555,146.92729972222224,110.62976722222223,15.656308333333332,140.58186375,123.4609548611111,13.449612499999999,126.09877527777778,117.19044027777778,12.879170833333335,122.26038208333333,115.05711486111112,22.133866666666666,258.3158847222222,71.98333347222221,12.198772222222223,92.03247388888889,138.69303041666666,17.922502777777776,193.7603301388889,101.82104416666668,14.5994625,128.1253201388889,126.5044351388889,23.244934722222222,243.62184569444443,78.88009819444444,18.731655555555555,180.71723152777778,98.14798263888889,18.966768055555555,177.5702765277778,100.16395777777778,13.96594027777778,138.85855694444444,120.73059972222222,20.556887500000002,215.75244819444444,91.99558513888888,13.65782361111111,125.82557527777777,119.26443847222221,15.821104166666666,173.8016475,101.35139500000001,13.323544444444444,127.43081875000001,116.46083847222222,15.442945833333333,142.57810069444443,118.92057722222222,10.9622,98.91772444444445,137.95833125000001,15.786120833333333,135.64857027777776,124.43923875,21.375068055555555,263.7329144444444,70.80032416666667,19.062898611111113,171.46872527777776,111.30035791666667,13.168266666666666,114.52084611111111,136.37571319444444,16.804194444444445,162.90812277777778,102.35187541666667,16.386523611111112,158.59858083333333,107.51850847222224
2004-07-31 00:00:00+00:00,17.326602150537635,155.17588145161292,108.10940268817205,16.95885483870968,145.24059166666666,109.65804220430108,21.841852150537633,238.5549369623656,75.10762849462365,16.499669354838712,172.88263938172042,101.0619567204301,18.19897177419355,165.83954784946238,104.22955080645161,17.359592741935483,141.7250995967742,115.93132862903227,15.29650940860215,123.9434877688172,113.77731787634409,16.36343817204301,99.63163642473118,126.52847540322581,23.490629032258063,257.8458239247312,66.76096048387097,15.996315860215054,84.28974502688172,136.30350483870967,19.183100806451613,174.44596290322582,103.66203521505376,15.259141129032257,115.05371330645161,126.00281397849463,25.90074462365591,270.3088798387097,61.48359435483871,21.66647311827957,198.83369247311828,90.96115215053764,21.823006720430108,181.76409865591395,94.79995927419354,14.037334677419356,105.6080309139785,122.33347016129032,23.699217741935485,233.9123635752688,78.13208252688172,16.091306451612905,137.4196432795699,111.65943575268818,17.372905913978496,160.45563051075268,101.14255551075269,16.131733870967743,117.1899188172043,120.01624596774194,16.890443548387097,141.89676559139784,109.68703467741935,13.493151881720431,95.13864059139785,132.30461061827958,18.179065860215054,138.24831021505378,117.22257056451613,21.465162634408603,262.38690201612906,65.36893629032258,22.019416666666668,183.355475672043,99.20335954301075,15.364618279569893,90.68728010752689,132.7911307795699,19.25107930107527,192.4423021505376,92.24060336021506,18.67542204301075,166.64158252688173,101.13275161290323
2004-08-31 00:00:00+00:00,18.418198924731183,164.40799811827958,80.13127674731183,18.40238440860215,109.95148467741934,94.41111626344086,21.496875,196.48696666666666,71.60468212365592,17.06241129032258,139.4780309139785,92.09519327956988,19.493397849462365,158.7171375,81.84136680107527,18.92678494623656,132.676075,92.98041061827956,17.844928763440862,126.07376209677419,84.29358602150538,17.216245967741937,106.32338844086021,88.88349663978495,23.796482526881718,216.01623077956987,66.8239754032258,15.593797043010753,79.95986922043011,103.65005887096775,19.816481182795698,129.844275672043,97.60352271505377,16.806255376344087,103.3271255376344,99.99964784946236,26.00158064516129,239.0013061827957,57.19993938172043,22.222522849462365,187.6392997311828,74.47236411290322,21.735680107526882,185.84711706989248,73.42684865591399,15.303411290322579,87.3500875,103.1567125,23.814522849462367,185.90566424731182,76.68822432795699,17.688086021505377,118.19694489247313,87.33776532258065,18.456751344086022,122.82355873655915,89.74238669354838,17.449190860215054,106.48881021505376,90.10918978494624,18.65381182795699,121.7426435483871,89.83426666666665,15.05550806451613,83.116625,97.05068924731182,19.415032258064517,131.96800913978495,91.90875994623656,21.079430107526882,216.35060389784945,67.32883252688173,21.045174731182797,164.53169663978494,85.22554784946236,17.055443548387096,100.12419180107527,96.52654556451613,19.84839919354839,170.40146075268817,76.98793588709677,19.043466397849464,167.72624731182796,78.48813387096774
2004-09-30 00:00:00+00:00,13.311630555555555,128.47721430555555,61.324445000000004,15.170222222222222,109.54632069444445,59.496691250000005,17.798831944444444,159.57702555555557,57.00686069444445,13.305473611111113,124.88405138888888,62.33722388888889,13.797575000000002,127.78908444444444,58.06106375,14.3969875,110.87252958333335,63.097210833333335,14.066601388888888,85.58045208333333,61.90024625,12.50136388888889,50.406162916666666,66.49164736111112,21.420415277777778,152.63117736111113,67.68099916666667,11.257512499999999,37.31348111111111,66.05745069444446,17.0281,127.173535,65.68783305555556,14.185284722222223,85.12010652777778,69.68666069444444,22.00399861111111,176.65961625,58.09467097222222,16.966033333333332,133.5608401388889,63.416191250000004,16.104058333333334,127.85339847222221,62.130912499999994,13.872874999999999,65.53422291666666,72.23406652777778,20.02957361111111,135.80503777777778,68.01294305555555,12.2481375,75.37833902777778,65.7330625,14.561844444444445,125.89094930555555,56.711637083333336,12.34404027777778,59.228552638888885,69.44508263888889,15.302716666666667,101.25574527777778,60.79799138888889,10.008719444444445,40.50476069444444,66.50756513888889,14.044894444444445,109.70305555555555,62.603154305555556,20.071329166666665,163.01658097222221,62.79002166666667,16.38947638888889,131.21333124999998,65.46486805555556,12.378355555555554,65.14118847222223,65.59066583333333,14.66301388888889,134.51903444444446,61.58631013888889,13.574031944444444,131.30943930555557,59.12986902777778
2004-10-31 00:00:00+00:00,9.713663978494624,55.00555040322581,52.671808602150534,11.014,43.371221236559144,50.48259032258065,13.549529569892474,93.10082701612903,50.72191545698925,9.855391129032258,56.72118682795699,54.773999327956986,9.378876344086022,62.96997997311828,44.84314569892473,9.89938440860215,45.45803615591397,51.91358951612903,9.645490591397849,36.15740698924731,35.804612231182794,6.444670698924731,26.16040053763441,35.52380551075269,16.804627688172044,97.1078125,58.261005107526884,4.398266129032258,18.08347432795699,32.47931370967742,12.786002688172044,42.46180080645161,62.442557526881714,10.166145161290324,31.94461196236559,50.523697446236554,18.91079435483871,105.81945430107527,54.39592405913978,13.924314516129034,57.58578911290323,57.262650672043016,11.926388440860215,65.72776962365592,48.55188051075269,9.51466935483871,31.115372043010755,48.97777661290322,16.55305376344086,68.36951451612903,61.73910188172043,7.343752688172043,29.247341666666667,40.91153857526882,9.932120967741936,44.19365403225807,47.779204301075275,6.641014784946236,27.147085080645162,36.483931586021505,11.161389784946238,47.183660483870966,45.65857701612903,4.882383064516129,13.366569086021505,33.855162231182796,9.678306451612903,47.614872849462365,49.16792607526882,16.079807795698926,74.91133965053763,64.9467185483871,11.951244623655915,83.57750349462366,50.64738266129032,6.773861559139784,20.71858884408602,36.03680873655914,11.458391129032258,40.492883602150535,56.045482930107525,9.712212365591398,62.567482258064516,46.74592540322581
2004-11-30 00:00:00+00:00,2.287165277777778,21.769977916666665,38.85845305555556,5.4868250000000005,14.832591666666668,29.109237083333337,6.650027777777779,51.65241555555555,41.20660291666666,1.9595652777777777,32.236624722222224,37.04502625,2.5853805555555556,16.88358625,32.09395,3.590884722222222,12.446008333333333,32.92918402777778,5.463863888888889,10.194275,21.30275972222222,1.1161930555555555,5.672707777777778,14.596054583333332,10.576177777777778,72.35144694444445,43.48916916666666,-1.4110958333333334,2.794941944444444,11.324013888888889,6.427762499999999,20.868541666666665,42.508258194444444,7.2657875,9.637962777777778,28.43508361111111,12.821743055555556,56.684617361111115,49.630739444444444,6.418248611111111,31.497520416666667,39.60801138888889,4.766216666666667,28.442215138888887,35.845133749999995,8.376365277777778,9.644646388888889,27.12777361111111,9.975902777777778,33.02717152777778,47.69446694444444,0.37311944444444445,8.508286527777777,21.608442916666668,3.7238152777777778,20.187603055555556,28.76848638888889,0.17290833333333333,7.311268888888889,18.66716222222222,6.426202777777778,13.919847777777777,27.52477152777778,-0.17199444444444445,3.0488565277777777,12.274498750000001,2.9702986111111107,8.362270694444444,31.07896194444444,11.829880555555555,79.6084011111111,37.57880319444445,5.012276388888889,31.13476222222222,39.613619444444446,0.9524611111111112,6.222927361111111,16.56608152777778,4.264755555555555,34.505485138888886,34.01430333333333,2.9090805555555557,20.718042500000003,35.42605208333333
2004-12-31 00:00:00+00:00,-1.698340053763441,29.704587903225807,24.667263440860214,1.8470900537634407,10.213077688172044,20.81412056451613,2.1558131720430107,35.898657795698924,32.53576787634409,-1.2989408602150538,30.620844220430108,25.366445295698927,-1.9208427419354839,17.29720322580645,24.508903225806453,-0.008821236559139781,10.647031451612904,22.865180779569894,3.58432123655914,2.226606317204301,12.12241317204301,-0.13493951612903227,1.0056967741935483,6.9525428763440855,7.979907258064516,44.32818413978495,41.79471330645161,-3.306361559139785,0.5085008064516129,3.915675806451613,3.131372311827957,14.58855430107527,31.24605362903226,5.178232526881721,3.8629485215053765,19.365578494623655,9.882600806451613,33.412080376344086,43.00255497311828,1.8286747311827958,26.29258454301075,28.13196491935484,-0.7166115591397849,22.823889650537634,26.475552150537634,7.028325268817204,3.703557123655914,17.070494892473118,7.049081989247312,26.31704583333333,36.717271505376345,-0.562510752688172,1.6142802419354838,12.277422849462365,-0.6771021505376345,14.45027110215054,18.84694435483871,-0.10496908602150537,1.0263540322580644,9.69545685483871,3.2395887096774194,6.898700134408601,17.809104166666668,-0.8980080645161291,0.5389040322580645,4.874197715053763,-0.1722513440860215,6.274620430107527,21.462096102150536,9.606126344086022,57.189168682795696,34.87670698924731,0.3605591397849462,29.431453091397852,29.562310483870966,0.26450672043010753,1.2298038978494623,7.2440280913978485,-0.26601747311827956,32.87305940860215,24.350145295698923,-2.047002688172043,20.820038440860216,23.544530107526878
